"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2018","19111","W","550723","38078260","5.4","S","3.8","7.0",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2018","1579","U","7265","624810","9.8","S","4.4","3.1",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2018","1201","T","4427","266319","16.8","S","19.4","21.9",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2018","747","T","3731","174904","13.3","S","26.8","27.3",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2018","1286","U","9873","510497","14.8","S","42.2","32.2",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2018","1071","U","8675","685785","21.7","S","24.5","24.2",
"0100000US","United States","51","Information","002","Female","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2018","2973","W","56118","3917982","8.3","S","6.0","9.1",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2018","7971","W","37792","2734548","4.8","S","7.7","7.8",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2018","6257","W","42652","3275988","7.2","S","19.8","24.5",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2018","4669","W","35013","2637866","11.0","S","15.9","11.2",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2018","6587","W","96901","9330068","7.3","S","10.0","17.0",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2018","5364","W","147110","26109697","5.2","S","19.1","14.0",
"0100000US","United States","51","Information","003","Male","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2018","13733","W","464026","32394891","6.9","S","4.0","7.6",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2018","1184","T","3358","251681","12.2","S","15.3","9.4",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2018","960","T","4343","253941","18.1","S","23.5","40.2",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2018","600","T","4862","260663","20.5","S","38.9","42.5",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2018","1446","U","6959","476956","16.1","S","19.2","46.3",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2018","1194","U","11647","887932","13.6","S","26.8","20.5",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2018","2405","W","30580","1765387","9.2","S","10.2","12.4",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","536","R","2480","157037","21.8","S","13.1","9.1",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2018","392","R","1970","122114","27.5","S","26.6","28.2",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","279","R","1839","152504","30.8","S","14.4","18.0",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2018","467","T","3835","247358","21.2","S","20.9","24.8",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","1769","W","41328","2635845","11.6","S","14.6","15.8",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","36","M","317","19809","42.7","S","21.5","29.5",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","518","R","2477","156728","21.4","S","13.1","9.2",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2018","390","R","1960","121249","27.6","S","26.8","28.4",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","272","R","1828","152284","31.9","S","14.7","18.0",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2018","454","T","3766","246591","21.6","S","21.3","24.8",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","1726","W","40949","2609964","11.4","S","14.8","16.0",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","4","L","62","6072","132.1","S","7.6","4.9",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2018","6","M","358","29385","54.3","S","2.3","2.3",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","5","K","40","2349","55.6","S","7.0","5.4",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","D","D","100 to 249 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","15","M","331","23176","46.7","S","6.9","7.5",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","311","Firms with less than 2 years in business","2018","518","R","2461","156090","21.2","S","12.7","9.1",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2018","385","R","1612","92729","28.3","S","32.6","37.1",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2018","275","R","1799","150155","31.2","S","14.7","18.3",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2018","462","T","3700","231160","20.9","S","21.1","22.6",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","002","Veteran","323","Firms with 16 or more years in business","2018","1754","W","40977","2606865","11.8","S","14.7","15.9",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","311","Firms with less than 2 years in business","2018","527","R","2458","155793","22.3","S","13.3","9.2",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","318","Firms with 2 to 3 years in business","2018","385","R","1948","120176","27.8","S","26.9","28.6",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","319","Firms with 4 to 5 years in business","2018","251","R","1760","150016","30.4","S","14.9","18.4",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","321","Firms with 6 to 10 years in business","2018","380","T","4061","336547","22.1","S","18.0","17.7",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","322","Firms with 11 to 15 years in business","2018","456","T","3578","226670","22.1","S","23.6","27.9",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","002","Veteran","323","Firms with 16 or more years in business","2018","1737","W","40038","2570897","12.0","S","15.0","16.2",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","311","Firms with less than 2 years in business","2018","9","I","22","1172","38.1","S","35.0","45.3",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","318","Firms with 2 to 3 years in business","2018","6","K","22","1889","46.2","S","0.0","1.8",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","319","Firms with 4 to 5 years in business","2018","14","K","45","1679","149.4","S","50.8","44.7",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","322","Firms with 11 to 15 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","002","Veteran","323","Firms with 16 or more years in business","2018","31","R","1257","66344","34.6","S","14.4","33.3",
"0100000US","United States","51","Information","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","321","Firms with 6 to 10 years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","322","Firms with 11 to 15 years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","323","Firms with 16 or more years in business","2018","9","L","163","8224","56.0","S","3.3","3.6",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","002","Veteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","002","Veteran","322","Firms with 11 to 15 years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","002","Veteran","323","Firms with 16 or more years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","002","Veteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","002","Veteran","322","Firms with 11 to 15 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","311","Firms with less than 2 years in business","2018","14","I","41","1897","38.1","S","61.0","46.2",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","318","Firms with 2 to 3 years in business","2018","11","O","380","31275","34.3","S","2.1","2.2",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","319","Firms with 4 to 5 years in business","2018","29","L","96","4103","79.8","S","25.6","17.8",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","321","Firms with 6 to 10 years in business","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","322","Firms with 11 to 15 years in business","2018","27","M","399","30270","42.6","S","44.6","48.4",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","002","Veteran","323","Firms with 16 or more years in business","2018","51","R","1758","97822","30.6","S","10.7","22.2",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","311","Firms with less than 2 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","319","Firms with 4 to 5 years in business","2018","4","K","34","1333","40.1","S","9.8","5.0",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","321","Firms with 6 to 10 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","322","Firms with 11 to 15 years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","002","Veteran","323","Firms with 16 or more years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","311","Firms with less than 2 years in business","2018","500","R","2408","153811","22.3","S","13.1","9.5",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","318","Firms with 2 to 3 years in business","2018","378","R","1590","90790","28.6","S","33.0","37.9",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","319","Firms with 4 to 5 years in business","2018","246","R","1709","147067","31.0","S","15.4","18.7",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","321","Firms with 6 to 10 years in business","2018","370","T","3843","326939","23.0","S","19.1","18.3",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","322","Firms with 11 to 15 years in business","2018","438","T","3357","207348","23.1","S","24.6","26.2",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","002","Veteran","323","Firms with 16 or more years in business","2018","1717","W","39512","2531979","12.2","S","15.2","16.4",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","269","R","1500","72788","20.4","S","69.2","37.9",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","202","R","957","41572","36.5","S","41.4","21.1",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","92","L","371","17296","25.8","S","40.0","43.6",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","189","R","1055","62362","40.4","S","20.0","17.9",
"0100000US","United States","51","Information","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","610","U","6518","380911","28.4","S","35.0","39.4",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","86","R","649","46607","83.8","S","25.0","24.1",
"0100000US","United States","51","Information","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","156","R","1986","126405","55.3","S","28.1","40.0",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","148","R","502","42369","14.4","S","37.0","13.9",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","140","O","509","28280","47.2","S","39.7","29.0",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","149","M","546","16840","26.7","S","16.1","24.6",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","004","Equally male/female","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","453","T","4531","254506","27.8","S","50.4","57.1",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","020","Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","6","I","11","432","26.8","S","29.2","2.6",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","5","B","3","124","74.6","S","124.7","110.8",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","028","Equally Hispanic/non-Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","4","B","2","146","69.5","S","80.3","2.4",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","263","R","1489","72350","20.9","S","69.7","38.1",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","194","R","948","38425","38.5","S","41.8","23.8",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","174","R","1020","61034","45.6","S","21.6","18.6",
"0100000US","United States","51","Information","001","Total","029","Non-Hispanic","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","599","U","6462","379475","27.9","S","35.3","39.6",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","267","R","1500","72765","20.6","S","69.2","37.9",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","197","R","953","41430","37.8","S","41.6","21.3",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","92","L","371","17296","25.8","S","40.0","43.6",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","185","R","1049","62106","41.6","S","20.1","17.9",
"0100000US","United States","51","Information","001","Total","001","Total","30","White","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","604","U","6470","378842","28.6","S","35.0","39.6",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","40","Black or African American","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","50","American Indian and Alaska Native","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","60","Asian","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","D","D","20 to 99 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","90","Minority","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2018","D","D","0 to 19 employees","D","D","D","D","D",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2018","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","51","Information","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2018","9","I","37","2003","37.8","S","18.4","5.0",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2018","245","R","1375","70173","23.4","S","76.3","39.5",
"0100000US","United States","51","Information","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2018","190","R","944","38283","39.6","S","42.0","23.9",
