"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","YIBSZFI","YIBSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","001","Total","322","Firms with 11 to 15 years in business","2020","3981","W","19720","1379455","18.0","S","29.3","20.1",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","001","Total","323","Firms with 16 or more years in business","2020","6588","W","49274","3759419","14.8","S","29.8","28.8",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","319","Firms with 4 to 5 years in business","2020","1109","R","2580","107637","31.9","S","37.6","45.3",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","321","Firms with 6 to 10 years in business","2020","1545","U","6149","466616","21.1","S","44.0","19.8",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","322","Firms with 11 to 15 years in business","2020","1251","U","5166","344040","30.6","S","35.5","42.7",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","90","Minority","001","Total","323","Firms with 16 or more years in business","2020","2543","W","24780","1685004","20.7","S","56.2","50.5",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","311","Firms with less than 2 years in business","2020","2367","U","5775","329267","14.2","S","17.6","21.9",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","318","Firms with 2 to 3 years in business","2020","2191","U","7533","435289","24.4","S","43.1","39.9",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","319","Firms with 4 to 5 years in business","2020","2185","U","5836","286295","15.5","S","18.3","25.8",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","321","Firms with 6 to 10 years in business","2020","3238","U","14618","807822","16.4","S","32.3","20.3",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","322","Firms with 11 to 15 years in business","2020","2422","W","12354","862585","18.1","S","37.9","27.1",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","90","Minority","001","Total","323","Firms with 16 or more years in business","2020","3685","W","22223","1868101","14.7","S","16.1","18.5",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","311","Firms with less than 2 years in business","2020","362","O","355","43362","30.6","S","51.0","53.6",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","90","Minority","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","311","Firms with less than 2 years in business","2020","478","R","1461","94690","34.8","S","65.9","46.0",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","487","R","992","40544","43.8","S","35.4","31.0",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","645","R","2499","142168","20.8","S","45.9","40.0",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","91","Equally minority/nonminority","001","Total","323","Firms with 16 or more years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","91","Equally minority/nonminority","001","Total","311","Firms with less than 2 years in business","2020","15","I","30","2734","11.8","S","11.8","2.0",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","91","Equally minority/nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","91","Equally minority/nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","2","B","0","112","88.2","S","0.0","1.6",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","311","Firms with less than 2 years in business","2020","141","R","331","37680","57.2","S","29.9","15.7",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","91","Equally minority/nonminority","001","Total","323","Firms with 16 or more years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","311","Firms with less than 2 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","322","O","624","25940","55.8","S","43.4","42.4",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","91","Equally minority/nonminority","001","Total","323","Firms with 16 or more years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2020","21975","W","54022","5721689","4.1","S","11.4","26.1",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","50,000 to 99,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","16001","W","69377","5663786","8.4","S","21.2","28.8",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","33629","W","189879","20005708","7.6","S","17.7","18.2",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","27304","W","141732","15579044","7.3","S","16.2","27.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2020","75107","W","1088663","111817503","2.4","S","5.8","13.4",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","3492","U","6903","341698","22.5","S","18.1","18.4",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","2926","U","7777","428164","23.6","S","31.5","32.3",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","S","S","25,000 to 49,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","4613","U","16733","912009","13.5","S","21.9","20.8",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2020","12943","W","127456","8652249","8.4","S","16.6","18.9",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2020","15967","W","37740","4063828","6.5","S","8.0","29.4",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","S","S","50,000 to 99,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","12039","W","57707","4905428","8.6","S","24.9","28.2",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","24299","W","149514","16862719","7.8","S","19.0","17.9",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","19800","W","111874","13690975","8.3","S","19.3","31.2",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2020","55495","W","913722","99900103","3.0","S","6.9","14.9",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","311","Firms with less than 2 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","318","Firms with 2 to 3 years in business","2020","2031","U","5497","377339","16.3","S","34.8","49.7",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","321","Firms with 6 to 10 years in business","2020","3513","U","13688","824937","16.6","S","38.8","33.8",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","322","Firms with 11 to 15 years in business","2020","2889","U","13125","976060","15.3","S","33.0","37.3",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","92","Nonminority","001","Total","323","Firms with 16 or more years in business","2020","6669","W","47485","3265152","8.5","S","19.8","20.9",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","1937","U","4716","341155","20.7","S","28.0","33.2",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","2514","U","9993","693746","19.9","S","28.7","26.4",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2020","6626","W","61321","5842322","11.3","S","25.7","30.4",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","3","B","4","178","58.8","S","88.2","2.0",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2020","2","B","2","10","88.2","S","88.2","17.6",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","1928","U","4708","340831","20.8","S","28.1","33.3",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","2404","U","9763","689882","19.7","S","28.4","26.6",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","002","Veteran","323","Firms with 16 or more years in business","2020","6596","W","61291","5842112","11.1","S","25.7","30.4",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","6","I","4","146","29.4","S","0.0","4.7",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","004","Equally male/female","001","Total","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","020","Hispanic","00","Total","002","Veteran","323","Firms with 16 or more years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","311","Firms with less than 2 years in business","2020","1598","U","3895","316339","17.9","S","32.4","36.4",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","322","Firms with 11 to 15 years in business","2020","2453","U","9783","687371","19.9","S","29.2","26.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","029","Non-Hispanic","00","Total","002","Veteran","323","Firms with 16 or more years in business","2020","6295","W","60809","5818520","11.6","S","25.8","30.4",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","311","Firms with less than 2 years in business","2020","1886","U","4702","338608","21.2","S","28.1","33.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","322","Firms with 11 to 15 years in business","2020","2471","U","9700","677470","19.6","S","30.4","27.6",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","30","White","002","Veteran","323","Firms with 16 or more years in business","2020","6402","W","60904","5830088","11.4","S","25.9","30.4",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","311","Firms with less than 2 years in business","2020","12","I","13","769","14.7","S","13.6","1.1",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","40","Black or African American","002","Veteran","323","Firms with 16 or more years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","311","Firms with less than 2 years in business","2020","4","I","5","315","44.1","S","0.0","0.8",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","50","American Indian and Alaska Native","002","Veteran","323","Firms with 16 or more years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","60","Asian","002","Veteran","311","Firms with less than 2 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","60","Asian","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","60","Asian","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","100 to 249 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","60","Asian","002","Veteran","323","Firms with 16 or more years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","70","Native Hawaiian and Other Pacific Islander","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","0 to 19 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","311","Firms with less than 2 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","250 to 499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","322","Firms with 11 to 15 years in business","2020","S","S","500 to 999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","90","Minority","002","Veteran","323","Firms with 16 or more years in business","2020","555","O","929","36124","36.6","S","43.5","43.8",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","311","Firms with less than 2 years in business","2020","1548","U","3878","313809","17.7","S","32.6","36.8",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","318","Firms with 2 to 3 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","319","Firms with 4 to 5 years in business","2020","S","S","2,500 to 4,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","321","Firms with 6 to 10 years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","322","Firms with 11 to 15 years in business","2020","2330","U","9329","650539","21.0","S","30.4","25.9",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","92","Nonminority","002","Veteran","323","Firms with 16 or more years in business","2020","6070","W","60392","5806198","11.8","S","26.0","30.5",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","358","R","466","45195","22.2","S","25.0","12.0",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","1,000 to 2,499 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","595","U","2948","1603061","45.0","S","29.1","4.7",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","322","Firms with 11 to 15 years in business","2020","611","U","4738","573680","34.0","S","26.7","9.9",
"0100000US","United States","52(662)","Finance and insurance(662)","001","Total","001","Total","00","Total","003","Equally veteran/nonveteran","323","Firms with 16 or more years in business","2020","S","S","10,000 to 24,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","2","B","0","8","88.2","S","0.0","22.1",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","002","Female","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","2","B","2","12","88.2","S","88.2","14.7",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","311","Firms with less than 2 years in business","2020","112","O","142","16180","46.5","S","38.3","4.4",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","318","Firms with 2 to 3 years in business","2020","S","S","20 to 99 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","319","Firms with 4 to 5 years in business","2020","S","S","5,000 to 9,999 employees","S","S","S","S","S",
"0100000US","United States","52(662)","Finance and insurance(662)","003","Male","001","Total","00","Total","003","Equally veteran/nonveteran","321","Firms with 6 to 10 years in business","2020","145","U","1231","1518810","69.8","S","33.6","3.9",
